course_code,course_name,section_name,session_date,student_code,student_name,attendance_status,minutes_late,source,week_number,day_of_week,session_start_time,course_load
STAT101,Statistics I,Section 2,2026-05-09,S4041,Synthetic Student 4041,absent,0,qr,7,Monday,09:00,2
PHY101,Physics I,Section 2,2026-03-30,S4039,Synthetic Student 4039,absent,0,qr,13,Sunday,12:00,4
STAT101,Statistics I,Section 3,2026-04-18,S4149,Synthetic Student 4149,absent,0,qr,6,Wednesday,14:00,3
PHY101,Physics I,Section 2,2026-02-14,S4173,Synthetic Student 4173,present,2,qr,12,Monday,09:00,5
MATH101,Calculus I,Section 3,2026-03-09,S4137,Synthetic Student 4137,present,0,qr,2,Monday,09:00,2
STAT101,Statistics I,Section 2,2026-04-11,S4052,Synthetic Student 4052,late,0,qr,10,Monday,14:00,2
MATH101,Calculus I,Section 3,2026-03-09,S4116,Synthetic Student 4116,present,0,qr,11,Monday,09:00,2
STAT101,Statistics I,Section 2,2026-04-06,S4129,Synthetic Student 4129,absent,1,qr,8,Monday,09:00,3
MATH101,Calculus I,Section 2,2026-05-09,S4129,Synthetic Student 4129,absent,0,qr,14,Monday,09:00,5
CS101,Intro to Programming,Section 1,2026-04-25,S4134,Synthetic Student 4134,late,18,qr,7,Saturday,10:00,4
STAT101,Statistics I,Section 3,2026-03-16,S4032,Synthetic Student 4032,late,14,qr,3,Wednesday,14:00,5
STAT101,Statistics I,Section 1,2026-03-02,S4004,Synthetic Student 4004,late,4,qr,3,Sunday,12:00,5
PHY101,Physics I,Section 1,2026-03-02,S4140,Synthetic Student 4140,absent,0,qr,3,Sunday,12:00,5
CS101,Intro to Programming,Section 2,2026-03-02,S4032,Synthetic Student 4032,absent,0,qr,3,Sunday,12:00,3
MATH101,Calculus I,Section 2,2026-02-16,S4048,Synthetic Student 4048,present,1,qr,9,Wednesday,10:00,4
MATH101,Calculus I,Section 2,2026-03-23,S4117,Synthetic Student 4117,absent,0,qr,2,Sunday,10:00,2
CS101,Intro to Programming,Section 3,2026-04-20,S4107,Synthetic Student 4107,absent,0,qr,12,Saturday,10:00,3
CS101,Intro to Programming,Section 1,2026-03-28,S4086,Synthetic Student 4086,late,7,qr,14,Saturday,10:00,4
STAT101,Statistics I,Section 1,2026-02-09,S4158,Synthetic Student 4158,late,12,qr,5,Monday,09:00,3
CS101,Intro to Programming,Section 3,2026-04-18,S4079,Synthetic Student 4079,present,2,qr,3,Wednesday,14:00,3
STAT101,Statistics I,Section 1,2026-03-21,S4014,Synthetic Student 4014,absent,0,qr,13,Wednesday,14:00,4
MATH101,Calculus I,Section 1,2026-05-02,S4001,Synthetic Student 4001,absent,0,qr,2,Sunday,12:00,2
PHY101,Physics I,Section 3,2026-04-27,S4039,Synthetic Student 4039,absent,1,qr,14,Sunday,12:00,4
STAT101,Statistics I,Section 3,2026-04-18,S4173,Synthetic Student 4173,absent,0,qr,13,Wednesday,14:00,3
PHY101,Physics I,Section 2,2026-02-09,S4159,Synthetic Student 4159,present,0,qr,12,Monday,09:00,5
PHY101,Physics I,Section 2,2026-03-28,S4096,Synthetic Student 4096,present,0,qr,7,Saturday,10:00,4
STAT101,Statistics I,Section 2,2026-04-13,S4026,Synthetic Student 4026,present,0,qr,2,Wednesday,14:00,2
CS101,Intro to Programming,Section 3,2026-04-06,S4162,Synthetic Student 4162,absent,0,qr,14,Monday,09:00,3
PHY101,Physics I,Section 3,2026-05-04,S4131,Synthetic Student 4131,present,0,qr,14,Monday,09:00,2
CS101,Intro to Programming,Section 3,2026-03-16,S4113,Synthetic Student 4113,present,0,qr,11,Wednesday,14:00,5
PHY101,Physics I,Section 2,2026-02-21,S4162,Synthetic Student 4162,excused,0,manual,9,Wednesday,10:00,5
MATH101,Calculus I,Section 2,2026-02-23,S4094,Synthetic Student 4094,absent,2,qr,9,Saturday,10:00,5
MATH101,Calculus I,Section 2,2026-02-14,S4123,Synthetic Student 4123,present,0,qr,9,Monday,09:00,4
CS101,Intro to Programming,Section 3,2026-03-16,S4040,Synthetic Student 4040,late,14,qr,9,Wednesday,14:00,5
STAT101,Statistics I,Section 3,2026-03-30,S4047,Synthetic Student 4047,present,0,qr,13,Sunday,12:00,5
STAT101,Statistics I,Section 1,2026-02-16,S4128,Synthetic Student 4128,present,2,qr,11,Wednesday,14:00,2
CS101,Intro to Programming,Section 1,2026-04-25,S4001,Synthetic Student 4001,absent,0,qr,13,Saturday,10:00,4
MATH101,Calculus I,Section 3,2026-03-07,S4117,Synthetic Student 4117,present,2,qr,4,Sunday,12:00,2
PHY101,Physics I,Section 3,2026-05-02,S4065,Synthetic Student 4065,present,1,qr,2,Sunday,12:00,2
PHY101,Physics I,Section 1,2026-03-23,S4066,Synthetic Student 4066,absent,0,qr,3,Saturday,10:00,4
STAT101,Statistics I,Section 3,2026-03-16,S4089,Synthetic Student 4089,absent,2,qr,1,Wednesday,09:00,5
PHY101,Physics I,Section 1,2026-04-18,S4067,Synthetic Student 4067,present,0,qr,6,Wednesday,14:00,5
CS101,Intro to Programming,Section 3,2026-05-11,S4107,Synthetic Student 4107,absent,0,qr,2,Wednesday,14:00,3
MATH101,Calculus I,Section 1,2026-03-16,S4134,Synthetic Student 4134,present,0,qr,7,Wednesday,09:00,5
PHY101,Physics I,Section 2,2026-02-16,S4085,Synthetic Student 4085,present,2,qr,1,Wednesday,14:00,5
PHY101,Physics I,Section 1,2026-03-07,S4133,Synthetic Student 4133,present,0,qr,2,Sunday,12:00,3
PHY101,Physics I,Section 1,2026-04-20,S4028,Synthetic Student 4028,present,0,qr,9,Saturday,10:00,5
MATH101,Calculus I,Section 2,2026-03-02,S4111,Synthetic Student 4111,present,0,qr,14,Sunday,12:00,4
MATH101,Calculus I,Section 2,2026-02-14,S4044,Synthetic Student 4044,late,17,qr,2,Monday,09:00,4
CS101,Intro to Programming,Section 3,2026-05-04,S4116,Synthetic Student 4116,present,0,qr,6,Monday,09:00,5
CS101,Intro to Programming,Section 3,2026-05-11,S4011,Synthetic Student 4011,late,6,qr,2,Wednesday,14:00,3
MATH101,Calculus I,Section 1,2026-04-11,S4123,Synthetic Student 4123,present,0,qr,7,Monday,09:00,5
PHY101,Physics I,Section 1,2026-03-09,S4102,Synthetic Student 4102,present,0,qr,5,Monday,09:00,3
STAT101,Statistics I,Section 1,2026-03-02,S4014,Synthetic Student 4014,absent,2,qr,12,Sunday,12:00,5
STAT101,Statistics I,Section 1,2026-03-09,S4013,Synthetic Student 4013,present,1,qr,4,Monday,09:00,2
PHY101,Physics I,Section 1,2026-05-11,S4057,Synthetic Student 4057,absent,0,qr,5,Wednesday,14:00,5
MATH101,Calculus I,Section 1,2026-03-14,S4108,Synthetic Student 4108,present,2,qr,8,Monday,09:00,5
MATH101,Calculus I,Section 2,2026-02-23,S4082,Synthetic Student 4082,late,10,qr,3,Saturday,10:00,5
PHY101,Physics I,Section 2,2026-02-14,S4096,Synthetic Student 4096,excused,0,manual,14,Monday,09:00,5
PHY101,Physics I,Section 2,2026-04-04,S4105,Synthetic Student 4105,present,0,qr,12,Sunday,12:00,2
CS101,Intro to Programming,Section 3,2026-04-04,S4000,Synthetic Student 4000,present,2,qr,8,Sunday,12:00,3
CS101,Intro to Programming,Section 2,2026-03-02,S4009,Synthetic Student 4009,absent,0,qr,12,Sunday,12:00,3
PHY101,Physics I,Section 1,2026-03-09,S4144,Synthetic Student 4144,present,0,qr,1,Monday,09:00,3
CS101,Intro to Programming,Section 3,2026-05-04,S4152,Synthetic Student 4152,present,0,qr,1,Monday,09:00,5
STAT101,Statistics I,Section 1,2026-02-23,S4143,Synthetic Student 4143,present,0,qr,7,Saturday,10:00,4
MATH101,Calculus I,Section 1,2026-04-06,S4025,Synthetic Student 4025,late,4,qr,7,Monday,09:00,3
STAT101,Statistics I,Section 1,2026-02-23,S4071,Synthetic Student 4071,present,0,qr,3,Saturday,10:00,4
PHY101,Physics I,Section 2,2026-02-21,S4127,Synthetic Student 4127,present,2,qr,14,Wednesday,14:00,5
CS101,Intro to Programming,Section 3,2026-05-11,S4100,Synthetic Student 4100,absent,0,qr,9,Wednesday,14:00,3
STAT101,Statistics I,Section 2,2026-05-02,S4064,Synthetic Student 4064,late,14,manual,2,Sunday,12:00,2
MATH101,Calculus I,Section 3,2026-03-07,S4120,Synthetic Student 4120,present,0,qr,7,Sunday,12:00,2
STAT101,Statistics I,Section 3,2026-04-20,S4144,Synthetic Student 4144,absent,0,qr,12,Saturday,10:00,3
PHY101,Physics I,Section 1,2026-04-20,S4064,Synthetic Student 4064,absent,0,qr,6,Saturday,10:00,5
CS101,Intro to Programming,Section 2,2026-02-23,S4109,Synthetic Student 4109,absent,0,qr,3,Saturday,10:00,5
PHY101,Physics I,Section 1,2026-03-02,S4144,Synthetic Student 4144,present,0,qr,6,Sunday,12:00,5
PHY101,Physics I,Section 1,2026-02-28,S4132,Synthetic Student 4132,present,0,qr,8,Saturday,10:00,5
STAT101,Statistics I,Section 2,2026-05-09,S4146,Synthetic Student 4146,present,0,qr,12,Monday,09:00,2
STAT101,Statistics I,Section 1,2026-02-16,S4170,Synthetic Student 4170,present,2,qr,8,Wednesday,14:00,2
STAT101,Statistics I,Section 3,2026-03-30,S4143,Synthetic Student 4143,present,0,qr,2,Sunday,12:00,5
PHY101,Physics I,Section 1,2026-04-13,S4144,Synthetic Student 4144,absent,0,qr,6,Wednesday,14:00,3
STAT101,Statistics I,Section 1,2026-02-14,S4027,Synthetic Student 4027,present,0,qr,1,Monday,09:00,2
PHY101,Physics I,Section 1,2026-04-13,S4168,Synthetic Student 4168,late,15,qr,10,Wednesday,14:00,3
PHY101,Physics I,Section 3,2026-03-16,S4119,Synthetic Student 4119,absent,0,qr,1,Wednesday,14:00,3
PHY101,Physics I,Section 2,2026-02-21,S4127,Synthetic Student 4127,present,0,qr,3,Wednesday,14:00,5
MATH101,Calculus I,Section 2,2026-03-30,S4004,Synthetic Student 4004,absent,2,qr,4,Sunday,12:00,5
STAT101,Statistics I,Section 2,2026-04-06,S4038,Synthetic Student 4038,present,2,qr,9,Monday,09:00,3
PHY101,Physics I,Section 1,2026-04-18,S4176,Synthetic Student 4176,present,0,qr,11,Wednesday,14:00,5
STAT101,Statistics I,Section 1,2026-02-14,S4055,Synthetic Student 4055,present,0,qr,14,Monday,09:00,2
PHY101,Physics I,Section 3,2026-04-27,S4149,Synthetic Student 4149,absent,2,qr,3,Sunday,12:00,4
PHY101,Physics I,Section 1,2026-03-02,S4099,Synthetic Student 4099,present,0,qr,6,Sunday,14:00,5
CS101,Intro to Programming,Section 2,2026-02-28,S4066,Synthetic Student 4066,absent,0,qr,14,Saturday,10:00,3
STAT101,Statistics I,Section 3,2026-04-20,S4008,Synthetic Student 4008,present,0,qr,4,Saturday,10:00,3
CS101,Intro to Programming,Section 3,2026-05-09,S4171,Synthetic Student 4171,present,0,qr,5,Monday,09:00,3
STAT101,Statistics I,Section 2,2026-04-06,S4169,Synthetic Student 4169,late,6,qr,14,Monday,09:00,3
MATH101,Calculus I,Section 1,2026-05-02,S4016,Synthetic Student 4016,present,0,qr,14,Sunday,09:00,2
MATH101,Calculus I,Section 2,2026-02-16,S4057,Synthetic Student 4057,present,0,qr,13,Wednesday,14:00,4
CS101,Intro to Programming,Section 1,2026-02-07,S4012,Synthetic Student 4012,present,0,qr,11,Sunday,12:00,3
CS101,Intro to Programming,Section 3,2026-02-14,S4179,Synthetic Student 4179,present,0,qr,6,Monday,09:00,3
PHY101,Physics I,Section 1,2026-03-07,S4148,Synthetic Student 4148,present,2,qr,13,Sunday,12:00,3
STAT101,Statistics I,Section 1,2026-04-27,S4173,Synthetic Student 4173,absent,0,qr,3,Sunday,12:00,4
PHY101,Physics I,Section 1,2026-04-11,S4098,Synthetic Student 4098,present,0,qr,10,Monday,09:00,3
CS101,Intro to Programming,Section 1,2026-03-07,S4164,Synthetic Student 4164,absent,0,qr,11,Sunday,12:00,2
MATH101,Calculus I,Section 2,2026-03-28,S4017,Synthetic Student 4017,absent,0,qr,3,Saturday,10:00,5
PHY101,Physics I,Section 1,2026-04-11,S4054,Synthetic Student 4054,present,2,qr,6,Monday,09:00,3
MATH101,Calculus I,Section 1,2026-05-04,S4123,Synthetic Student 4123,present,1,qr,1,Monday,09:00,2
MATH101,Calculus I,Section 1,2026-05-02,S4113,Synthetic Student 4113,present,0,qr,3,Sunday,12:00,2
MATH101,Calculus I,Section 3,2026-03-07,S4070,Synthetic Student 4070,present,0,qr,2,Sunday,12:00,2
PHY101,Physics I,Section 3,2026-04-27,S4069,Synthetic Student 4069,present,0,qr,12,Sunday,12:00,4
MATH101,Calculus I,Section 2,2026-03-23,S4105,Synthetic Student 4105,absent,0,qr,3,Saturday,10:00,2
STAT101,Statistics I,Section 2,2026-04-11,S4114,Synthetic Student 4114,absent,0,qr,4,Monday,09:00,2
PHY101,Physics I,Section 3,2026-03-14,S4081,Synthetic Student 4081,present,0,qr,6,Monday,09:00,3
PHY101,Physics I,Section 1,2026-03-23,S4177,Synthetic Student 4177,present,0,qr,7,Saturday,10:00,4
MATH101,Calculus I,Section 2,2026-02-14,S4055,Synthetic Student 4055,present,1,qr,3,Monday,09:00,4
MATH101,Calculus I,Section 3,2026-03-09,S4010,Synthetic Student 4010,present,0,qr,10,Monday,09:00,2
MATH101,Calculus I,Section 1,2026-03-14,S4178,Synthetic Student 4178,present,0,qr,4,Monday,09:00,5
STAT101,Statistics I,Section 3,2026-04-18,S4120,Synthetic Student 4120,present,0,qr,9,Saturday,14:00,3
MATH101,Calculus I,Section 3,2026-02-09,S4178,Synthetic Student 4178,present,0,qr,4,Monday,09:00,4
STAT101,Statistics I,Section 2,2026-04-13,S4075,Synthetic Student 4075,absent,0,qr,2,Wednesday,14:00,2
STAT101,Statistics I,Section 1,2026-03-23,S4050,Synthetic Student 4050,absent,0,qr,4,Saturday,10:00,4
CS101,Intro to Programming,Section 2,2026-02-21,S4158,Synthetic Student 4158,present,2,qr,7,Wednesday,14:00,5
MATH101,Calculus I,Section 2,2026-03-30,S4129,Synthetic Student 4129,present,0,qr,11,Sunday,12:00,5
PHY101,Physics I,Section 1,2026-03-07,S4058,Synthetic Student 4058,late,7,qr,11,Sunday,12:00,3
MATH101,Calculus I,Section 2,2026-02-16,S4034,Synthetic Student 4034,present,0,qr,8,Wednesday,14:00,4
CS101,Intro to Programming,Section 1,2026-03-07,S4176,Synthetic Student 4176,present,0,qr,4,Monday,12:00,2
STAT101,Statistics I,Section 2,2026-05-04,S4140,Synthetic Student 4140,absent,0,qr,13,Monday,09:00,2
PHY101,Physics I,Section 1,2026-04-20,S4136,Synthetic Student 4136,present,1,qr,14,Saturday,10:00,5
MATH101,Calculus I,Section 3,2026-02-07,S4006,Synthetic Student 4006,absent,1,qr,2,Sunday,12:00,4
CS101,Intro to Programming,Section 3,2026-03-21,S4067,Synthetic Student 4067,present,0,qr,3,Sunday,14:00,3
STAT101,Statistics I,Section 3,2026-03-14,S4089,Synthetic Student 4089,present,0,qr,6,Monday,09:00,5
CS101,Intro to Programming,Section 3,2026-05-02,S4124,Synthetic Student 4124,present,2,qr,9,Sunday,12:00,5
PHY101,Physics I,Section 1,2026-03-07,S4127,Synthetic Student 4127,late,8,qr,7,Sunday,12:00,3
STAT101,Statistics I,Section 1,2026-02-23,S4041,Synthetic Student 4041,present,2,qr,7,Saturday,10:00,4
CS101,Intro to Programming,Section 3,2026-03-16,S4124,Synthetic Student 4124,present,1,qr,10,Wednesday,14:00,5
PHY101,Physics I,Section 1,2026-03-02,S4128,Synthetic Student 4128,present,0,qr,3,Sunday,12:00,5
PHY101,Physics I,Section 3,2026-05-02,S4098,Synthetic Student 4098,present,0,qr,14,Sunday,12:00,2
PHY101,Physics I,Section 3,2026-05-04,S4083,Synthetic Student 4083,absent,0,qr,14,Monday,09:00,2
STAT101,Statistics I,Section 1,2026-02-14,S4052,Synthetic Student 4052,absent,0,qr,1,Sunday,09:00,2
PHY101,Physics I,Section 1,2026-05-11,S4066,Synthetic Student 4066,absent,0,qr,1,Wednesday,14:00,5
STAT101,Statistics I,Section 3,2026-04-18,S4122,Synthetic Student 4122,present,0,qr,6,Wednesday,14:00,3
MATH101,Calculus I,Section 3,2026-02-07,S4129,Synthetic Student 4129,absent,0,qr,1,Sunday,12:00,4
CS101,Intro to Programming,Section 1,2026-03-09,S4146,Synthetic Student 4146,present,0,qr,5,Monday,09:00,2
CS101,Intro to Programming,Section 2,2026-03-02,S4030,Synthetic Student 4030,excused,0,manual,6,Sunday,12:00,3
PHY101,Physics I,Section 3,2026-04-25,S4081,Synthetic Student 4081,present,2,qr,2,Saturday,09:00,4
PHY101,Physics I,Section 1,2026-03-07,S4149,Synthetic Student 4149,absent,0,qr,10,Sunday,14:00,3
PHY101,Physics I,Section 3,2026-04-27,S4059,Synthetic Student 4059,present,1,qr,13,Sunday,09:00,4
MATH101,Calculus I,Section 2,2026-02-28,S4081,Synthetic Student 4081,present,2,qr,1,Saturday,10:00,4
PHY101,Physics I,Section 3,2026-05-04,S4173,Synthetic Student 4173,absent,2,qr,14,Monday,09:00,2
STAT101,Statistics I,Section 3,2026-03-16,S4125,Synthetic Student 4125,absent,0,qr,12,Wednesday,14:00,5
CS101,Intro to Programming,Section 2,2026-03-02,S4054,Synthetic Student 4054,present,0,qr,3,Sunday,12:00,3
CS101,Intro to Programming,Section 3,2026-02-14,S4087,Synthetic Student 4087,present,2,qr,14,Sunday,14:00,3
CS101,Intro to Programming,Section 3,2026-05-04,S4052,Synthetic Student 4052,present,0,qr,8,Monday,09:00,5
CS101,Intro to Programming,Section 3,2026-05-11,S4134,Synthetic Student 4134,present,0,qr,2,Wednesday,14:00,3
CS101,Intro to Programming,Section 1,2026-03-09,S4120,Synthetic Student 4120,present,2,qr,12,Monday,09:00,2
PHY101,Physics I,Section 1,2026-04-11,S4112,Synthetic Student 4112,absent,0,qr,9,Monday,09:00,3
MATH101,Calculus I,Section 2,2026-03-28,S4095,Synthetic Student 4095,present,1,qr,11,Saturday,10:00,5
MATH101,Calculus I,Section 3,2026-04-20,S4048,Synthetic Student 4048,present,1,qr,6,Saturday,10:00,4
MATH101,Calculus I,Section 3,2026-03-07,S4086,Synthetic Student 4086,late,19,qr,2,Sunday,12:00,2
CS101,Intro to Programming,Section 1,2026-02-07,S4113,Synthetic Student 4113,absent,0,qr,1,Sunday,12:00,3
STAT101,Statistics I,Section 1,2026-04-25,S4064,Synthetic Student 4064,excused,0,manual,12,Saturday,10:00,4
CS101,Intro to Programming,Section 3,2026-05-11,S4001,Synthetic Student 4001,late,10,qr,8,Wednesday,14:00,3
PHY101,Physics I,Section 1,2026-03-07,S4030,Synthetic Student 4030,absent,0,qr,13,Sunday,12:00,3
CS101,Intro to Programming,Section 3,2026-04-06,S4086,Synthetic Student 4086,present,0,qr,2,Monday,09:00,3
STAT101,Statistics I,Section 1,2026-02-23,S4088,Synthetic Student 4088,present,0,qr,4,Saturday,10:00,4
PHY101,Physics I,Section 2,2026-02-14,S4058,Synthetic Student 4058,absent,0,qr,2,Monday,09:00,5
PHY101,Physics I,Section 2,2026-02-23,S4173,Synthetic Student 4173,present,0,qr,11,Saturday,10:00,5
CS101,Intro to Programming,Section 3,2026-04-18,S4059,Synthetic Student 4059,present,1,qr,11,Wednesday,14:00,3
STAT101,Statistics I,Section 2,2026-04-04,S4084,Synthetic Student 4084,absent,0,qr,14,Sunday,12:00,3
PHY101,Physics I,Section 1,2026-03-02,S4060,Synthetic Student 4060,absent,1,qr,2,Sunday,12:00,5
CS101,Intro to Programming,Section 1,2026-04-25,S4105,Synthetic Student 4105,present,0,qr,7,Saturday,10:00,4
PHY101,Physics I,Section 1,2026-03-21,S4012,Synthetic Student 4012,present,2,qr,5,Wednesday,14:00,4
CS101,Intro to Programming,Section 3,2026-04-20,S4054,Synthetic Student 4054,absent,2,qr,9,Saturday,10:00,3
CS101,Intro to Programming,Section 3,2026-03-16,S4114,Synthetic Student 4114,absent,0,qr,1,Wednesday,14:00,5
MATH101,Calculus I,Section 1,2026-04-11,S4128,Synthetic Student 4128,present,0,qr,10,Monday,09:00,5
STAT101,Statistics I,Section 1,2026-02-07,S4104,Synthetic Student 4104,present,1,qr,5,Sunday,09:00,3
STAT101,Statistics I,Section 3,2026-03-14,S4117,Synthetic Student 4117,present,0,qr,12,Monday,09:00,5
MATH101,Calculus I,Section 2,2026-03-30,S4134,Synthetic Student 4134,present,0,qr,8,Sunday,12:00,5
MATH101,Calculus I,Section 2,2026-02-28,S4072,Synthetic Student 4072,present,1,qr,10,Saturday,10:00,4
MATH101,Calculus I,Section 2,2026-03-02,S4063,Synthetic Student 4063,present,2,qr,6,Sunday,12:00,4
PHY101,Physics I,Section 3,2026-03-16,S4138,Synthetic Student 4138,absent,0,qr,12,Saturday,14:00,3
PHY101,Physics I,Section 1,2026-04-13,S4045,Synthetic Student 4045,present,0,qr,10,Wednesday,14:00,3
STAT101,Statistics I,Section 2,2026-04-04,S4175,Synthetic Student 4175,absent,0,qr,13,Sunday,12:00,3
MATH101,Calculus I,Section 2,2026-03-30,S4167,Synthetic Student 4167,present,2,qr,6,Sunday,12:00,5
CS101,Intro to Programming,Section 2,2026-03-02,S4068,Synthetic Student 4068,present,0,qr,3,Sunday,12:00,3
MATH101,Calculus I,Section 3,2026-04-18,S4021,Synthetic Student 4021,present,0,qr,11,Wednesday,14:00,4
PHY101,Physics I,Section 2,2026-03-28,S4122,Synthetic Student 4122,present,1,qr,1,Saturday,10:00,4
STAT101,Statistics I,Section 1,2026-02-21,S4162,Synthetic Student 4162,absent,2,qr,6,Wednesday,14:00,4
STAT101,Statistics I,Section 3,2026-03-16,S4071,Synthetic Student 4071,late,1,qr,9,Wednesday,14:00,5
PHY101,Physics I,Section 1,2026-04-11,S4026,Synthetic Student 4026,present,0,qr,8,Monday,10:00,3
PHY101,Physics I,Section 3,2026-04-25,S4086,Synthetic Student 4086,absent,0,qr,12,Saturday,10:00,4
CS101,Intro to Programming,Section 2,2026-03-02,S4049,Synthetic Student 4049,present,2,qr,3,Sunday,12:00,3
CS101,Intro to Programming,Section 3,2026-04-20,S4086,Synthetic Student 4086,late,17,qr,11,Saturday,10:00,3
CS101,Intro to Programming,Section 1,2026-02-09,S4036,Synthetic Student 4036,absent,0,qr,11,Monday,09:00,3
PHY101,Physics I,Section 3,2026-04-27,S4157,Synthetic Student 4157,late,11,qr,2,Sunday,10:00,4
PHY101,Physics I,Section 3,2026-03-14,S4071,Synthetic Student 4071,absent,2,qr,10,Monday,09:00,3
STAT101,Statistics I,Section 3,2026-03-14,S4003,Synthetic Student 4003,present,0,qr,6,Monday,09:00,5
CS101,Intro to Programming,Section 3,2026-05-09,S4011,Synthetic Student 4011,present,0,qr,14,Monday,09:00,3
MATH101,Calculus I,Section 3,2026-04-27,S4128,Synthetic Student 4128,present,1,qr,14,Sunday,12:00,4
MATH101,Calculus I,Section 3,2026-02-07,S4116,Synthetic Student 4116,present,0,qr,10,Sunday,12:00,4
PHY101,Physics I,Section 2,2026-04-04,S4058,Synthetic Student 4058,excused,0,manual,13,Sunday,12:00,2
CS101,Intro to Programming,Section 3,2026-03-21,S4001,Synthetic Student 4001,absent,1,qr,6,Wednesday,14:00,3
MATH101,Calculus I,Section 2,2026-03-23,S4004,Synthetic Student 4004,late,11,qr,6,Monday,10:00,2
STAT101,Statistics I,Section 1,2026-02-07,S4006,Synthetic Student 4006,absent,0,qr,4,Sunday,12:00,3
PHY101,Physics I,Section 1,2026-03-09,S4046,Synthetic Student 4046,absent,0,qr,9,Monday,09:00,3
